gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B-cells	Endothelial	Fibroblast	Macrophages	Neuron	RBC	T-cells	Unknown	VSMC
COL28A1	Q2UY09	False	COSA1_HUMAN		CPI-SC069F9E62C	0.0	0.0	0.0	0.0	1.305	0.0	0.0	0.0	0.05
COL13A1	Q5TAT6	False	CODA1_HUMAN		CPI-SC0D2BDC009	0.0	0.155	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL27A1	Q8IZC6	False	CORA1_HUMAN		CPI-SC05F111D21	0.0	0.008	0.0	0.0	0.338	0.0	0.007	0.0	0.023
COL26A1	Q96A83	False	COQA1_HUMAN		CPI-SC041215790	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL12A1	Q99715	False	COCA1_HUMAN		CPI-SC05B2AA866	0.0	0.026	0.289	0.0	1.864	0.0	0.0	0.0	0.039
COL17A1	Q9UMD9	False	COHA1_HUMAN		CPI-SC0247375A7	0.0	0.0	0.07	0.0	0.0	0.0	0.013	0.0	0.0
COL6A6	A6NMZ7	False	CO6A6_HUMAN		CPI-SC0B808E56A	0.0	0.006	0.228	0.0	0.0	0.0	0.008	0.0	0.282
COL6A5	A8TX70	False	CO6A5_HUMAN		CPI-SC089D4762F	0.0	0.0	0.123	0.0	0.0	0.0	0.0	0.0	0.0
COL1A1	P02452	False	CO1A1_HUMAN		CPI-SC0F73E9099	0.157	0.133	4.445	0.246	2.61	0.091	0.197	0.0	0.827
COL3A1	P02461	False	CO3A1_HUMAN		CPI-SC0BC63F8C0	0.208	0.294	4.389	0.334	2.739	0.084	0.197	0.0	2.283
COL4A1	P02462	False	CO4A1_HUMAN		CPI-SC0672FBD31	0.0	1.381	0.947	0.006	2.606	0.0	0.005	0.0	2.935
COL5A2	P05997	False	CO5A2_HUMAN		CPI-SC0545E2502	0.0	0.176	1.184	0.0	1.301	0.0	0.008	0.0	0.6
COL4A2	P08572	False	CO4A2_HUMAN		CPI-SC0458F68A5	0.0	0.321	0.239	0.0	1.226	0.0	0.0	0.0	1.461
COL11A1	P12107	False	COBA1_HUMAN		CPI-SC06E5E0C83	0.0	0.005	0.094	0.0	1.216	0.0	0.0	0.0	0.025
COL6A1	P12109	False	CO6A1_HUMAN		CPI-SC09FDA4F45	0.0	0.023	1.432	0.012	0.0	0.004	0.012	0.0	1.318
COL6A2	P12110	False	CO6A2_HUMAN		CPI-SC0F4BC2909	0.01	0.018	1.98	0.03	1.557	0.007	0.041	0.0	1.648
COL11A2	P13942	False	COBA2_HUMAN		CPI-SC0A8E69BC5	0.0	0.0	0.004	0.011	0.0	0.0	0.006	0.0	0.0
COL5A1	P20908	False	CO5A1_HUMAN		CPI-SC05992FDC8	0.0	0.045	0.826	0.0	0.532	0.0	0.008	0.0	0.422
COL8A2	P25067	False	CO8A2_HUMAN		CPI-SC069F95780	0.009	0.159	0.192	0.0	0.235	0.0	0.0	0.0	0.029
COL5A3	P25940	False	CO5A3_HUMAN		CPI-SC0DAD29856	0.0	0.0	0.541	0.0	2.7	0.01	0.026	0.0	0.887
COL8A1	P27658	False	CO8A1_HUMAN		CPI-SC02F06FF62	0.0	0.146	0.227	0.0	0.0	0.0	0.007	0.0	0.17
COL4A5	P29400	False	CO4A5_HUMAN		CPI-SC0EC572716	0.0	0.201	0.632	0.0	0.0	0.0	0.008	0.0	0.32
COL15A1	P39059	False	COFA1_HUMAN		CPI-SC0F8D27FBC	0.027	0.148	0.983	0.0	1.351	0.004	0.008	0.0	0.251
COL18A1	P39060	False	COIA1_HUMAN		CPI-SC0EA3FC100	0.01	0.85	0.066	0.022	1.357	0.0	0.017	0.0	0.563
COL4A3	Q01955	False	CO4A3_HUMAN		CPI-SC07FB88720	0.0	0.014	0.177	0.0	0.0	0.0	0.0	0.0	0.0
COL14A1	Q05707	False	COEA1_HUMAN		CPI-SC0BD4C290F	0.0	0.086	2.147	0.017	0.984	0.008	0.067	0.0	0.228
COL16A1	Q07092	False	COGA1_HUMAN		CPI-SC053BBE2B1	0.0	0.005	0.323	0.0	1.201	0.0	0.01	0.0	0.094
COL4A6	Q14031	False	CO4A6_HUMAN		CPI-SC0DA5EFA18	0.0	0.0	0.144	0.0	0.0	0.0	0.0	0.0	0.012
COL9A2	Q14055	False	CO9A2_HUMAN		CPI-SC0F590482E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL19A1	Q14993	False	COJA1_HUMAN		CPI-SC0BA41B0D3	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0
COL28A1	Q2UY09	False	COSA1_HUMAN		CPI-SC0FF018913	0.0	0.0	0.0	0.0	1.305	0.0	0.0	0.0	0.05
COL13A1	Q5TAT6	False	CODA1_HUMAN		CPI-SC08BF895FC	0.0	0.155	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL27A1	Q8IZC6	False	CORA1_HUMAN		CPI-SC0D7F33CFB	0.0	0.008	0.0	0.0	0.338	0.0	0.007	0.0	0.023
COL26A1	Q96A83	False	COQA1_HUMAN		CPI-SC0EACF2D60	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL12A1	Q99715	False	COCA1_HUMAN		CPI-SC004A436C5	0.0	0.026	0.289	0.0	1.864	0.0	0.0	0.0	0.039
COL17A1	Q9UMD9	False	COHA1_HUMAN		CPI-SC08AA91C84	0.0	0.0	0.07	0.0	0.0	0.0	0.013	0.0	0.0
SEMA7A	O75326	False	SEM7A_HUMAN		CPI-SC0EAF80261	0.006	0.009	0.01	0.0	0.0	0.0	0.0	0.0	0.0
COL6A6	A6NMZ7	False	CO6A6_HUMAN		CPI-SC05D87F723	0.0	0.006	0.228	0.0	0.0	0.0	0.008	0.0	0.282
COL6A5	A8TX70	False	CO6A5_HUMAN		CPI-SC0606C6896	0.0	0.0	0.123	0.0	0.0	0.0	0.0	0.0	0.0
COL1A1	P02452	False	CO1A1_HUMAN		CPI-SC01EA4FF6B	0.157	0.133	4.445	0.246	2.61	0.091	0.197	0.0	0.827
COL3A1	P02461	False	CO3A1_HUMAN		CPI-SC054484F7B	0.208	0.294	4.389	0.334	2.739	0.084	0.197	0.0	2.283
COL4A1	P02462	False	CO4A1_HUMAN		CPI-SC02392F4AF	0.0	1.381	0.947	0.006	2.606	0.0	0.005	0.0	2.935
FN1	P02751	False	FINC_HUMAN		CPI-SC01FFC9392	0.018	0.645	1.428	0.147	0.0	0.016	0.013	0.0	0.693
COL5A2	P05997	False	CO5A2_HUMAN		CPI-SC0CA7B34A5	0.0	0.176	1.184	0.0	1.301	0.0	0.008	0.0	0.6
COL4A2	P08572	False	CO4A2_HUMAN		CPI-SC07222A428	0.0	0.321	0.239	0.0	1.226	0.0	0.0	0.0	1.461
COL11A1	P12107	False	COBA1_HUMAN		CPI-SC0FBFA176B	0.0	0.005	0.094	0.0	1.216	0.0	0.0	0.0	0.025
COL6A1	P12109	False	CO6A1_HUMAN		CPI-SC08D8A859F	0.0	0.023	1.432	0.012	0.0	0.004	0.012	0.0	1.318
COL6A2	P12110	False	CO6A2_HUMAN		CPI-SC0814068D9	0.01	0.018	1.98	0.03	1.557	0.007	0.041	0.0	1.648
COL11A2	P13942	False	COBA2_HUMAN		CPI-SC0E4E54E13	0.0	0.0	0.004	0.011	0.0	0.0	0.006	0.0	0.0
COL5A1	P20908	False	CO5A1_HUMAN		CPI-SC035134F18	0.0	0.045	0.826	0.0	0.532	0.0	0.008	0.0	0.422
COL8A2	P25067	False	CO8A2_HUMAN		CPI-SC04B354AE3	0.009	0.159	0.192	0.0	0.235	0.0	0.0	0.0	0.029
COL5A3	P25940	False	CO5A3_HUMAN		CPI-SC0FC645961	0.0	0.0	0.541	0.0	2.7	0.01	0.026	0.0	0.887
COL8A1	P27658	False	CO8A1_HUMAN		CPI-SC058845C44	0.0	0.146	0.227	0.0	0.0	0.0	0.007	0.0	0.17
COL4A5	P29400	False	CO4A5_HUMAN		CPI-SC09C0B5D08	0.0	0.201	0.632	0.0	0.0	0.0	0.008	0.0	0.32
COL15A1	P39059	False	COFA1_HUMAN		CPI-SC039D075C6	0.027	0.148	0.983	0.0	1.351	0.004	0.008	0.0	0.251
COL18A1	P39060	False	COIA1_HUMAN		CPI-SC04B0064C4	0.01	0.85	0.066	0.022	1.357	0.0	0.017	0.0	0.563
COL4A3	Q01955	False	CO4A3_HUMAN		CPI-SC052A417CB	0.0	0.014	0.177	0.0	0.0	0.0	0.0	0.0	0.0
COL14A1	Q05707	False	COEA1_HUMAN		CPI-SC0E0C50FCA	0.0	0.086	2.147	0.017	0.984	0.008	0.067	0.0	0.228
COL16A1	Q07092	False	COGA1_HUMAN		CPI-SC01E9FAC20	0.0	0.005	0.323	0.0	1.201	0.0	0.01	0.0	0.094
COL4A6	Q14031	False	CO4A6_HUMAN		CPI-SC061137A41	0.0	0.0	0.144	0.0	0.0	0.0	0.0	0.0	0.012
COL9A2	Q14055	False	CO9A2_HUMAN		CPI-SC08226CD3B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL19A1	Q14993	False	COJA1_HUMAN		CPI-SC0ADD7BEF0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0
COL28A1	Q2UY09	False	COSA1_HUMAN		CPI-SC083EDDA21	0.0	0.0	0.0	0.0	1.305	0.0	0.0	0.0	0.05
COL13A1	Q5TAT6	False	CODA1_HUMAN		CPI-SC0CCF30377	0.0	0.155	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL27A1	Q8IZC6	False	CORA1_HUMAN		CPI-SC0CE6F5084	0.0	0.008	0.0	0.0	0.338	0.0	0.007	0.0	0.023
COL26A1	Q96A83	False	COQA1_HUMAN		CPI-SC0AD6D8724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL12A1	Q99715	False	COCA1_HUMAN		CPI-SC0F300DE24	0.0	0.026	0.289	0.0	1.864	0.0	0.0	0.0	0.039
COL17A1	Q9UMD9	False	COHA1_HUMAN		CPI-SC06873D10F	0.0	0.0	0.07	0.0	0.0	0.0	0.013	0.0	0.0
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SC0E3784FFB	0.039	0.305	0.61	0.0	0.862	0.005	0.012	0.0	0.55
CDH1	P12830	False	CADH1_HUMAN		CPI-SC0D9B795CC	0.0	0.0	0.0	0.056	0.0	0.0	0.006	0.0	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC08B6B74FB	0.018	0.645	1.428	0.147	0.0	0.016	0.013	0.0	0.693
PLG	P00747	False	PLMN_HUMAN		CPI-SC04FDBA606	0.0	0.0	0.02	0.0	0.297	0.0	0.0	0.0	0.02
VTN	P04004	False	VTNC_HUMAN		CPI-SC08067D831	0.0	0.0	0.009	0.0	0.0	0.005	0.0	0.0	1.866
THBS1	P07996	False	TSP1_HUMAN		CPI-SC0200AC9E3	0.0	0.196	0.034	0.0	0.0	0.0	0.0	0.0	0.038
CD40LG	P29965	False	CD40L_HUMAN		CPI-SC0974B60B7	0.0	0.0	0.0	0.0	0.0	0.009	0.299	0.0	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC090855C8E	0.018	0.645	1.428	0.147	0.0	0.016	0.013	0.0	0.693
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SC0B9199C7F	0.039	0.305	0.61	0.0	0.862	0.005	0.012	0.0	0.55
VTN	P04004	False	VTNC_HUMAN		CPI-SC0530C27A8	0.0	0.0	0.009	0.0	0.0	0.005	0.0	0.0	1.866
THBS1	P07996	False	TSP1_HUMAN		CPI-SC0755598EE	0.0	0.196	0.034	0.0	0.0	0.0	0.0	0.0	0.038
FGF2	P09038	False	FGF2_HUMAN		CPI-SC044E3F9B6	0.0	0.015	0.095	0.0	0.0	0.0	0.0	0.0	0.105
SPP1	P10451	False	OSTP_HUMAN		CPI-SC0988E0218	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.0	0.133
FGF1	P05230	False	FGF1_HUMAN		CPI-SC0E2D0DC4B	0.0	0.0	0.037	0.0	0.0	0.0	0.0	0.0	0.015
THY1	P04216	False	THY1_HUMAN		CPI-SC00756BB93	0.0	0.0	0.036	0.0	0.0	0.0	0.0	0.0	0.113
VWF	P04275	False	VWF_HUMAN		CPI-SC0E1037D03	0.009	0.354	0.0	0.0	0.0	0.0	0.04	0.0	0.0
FCER2	P06734	False	FCER2_HUMAN		CPI-SC05A209BEC	0.788	0.0	0.005	0.0	0.0	0.0	0.0	1.191	0.0
MMP2	P08253	False	MMP2_HUMAN		CPI-SC02E74AFA5	0.055	0.04	2.36	0.01	0.0	0.026	0.055	0.0	0.19
TNC	P24821	False	TENA_HUMAN		CPI-SC0A58E6695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
L1CAM	P32004	False	L1CAM_HUMAN		CPI-SC06525B099	0.0	0.0	0.005	0.052	1.12	0.0	0.0	0.0	0.0
PLAUR	Q03405	False	UPAR_HUMAN		CPI-SC095A2C115	0.0	0.054	0.002	0.034	0.0	0.0	0.032	0.0	0.043
OMD	Q99983	False	OMD_HUMAN		CPI-SC0EFCE145F	0.0	0.0	0.082	0.0	0.0	0.0	0.0	0.0	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC04F2478E9	0.018	0.645	1.428	0.147	0.0	0.016	0.013	0.0	0.693
THBS1	P07996	False	TSP1_HUMAN		CPI-SC02BFEEC8A	0.0	0.196	0.034	0.0	0.0	0.0	0.0	0.0	0.038
CSPG4	Q6UVK1	False	CSPG4_HUMAN		CPI-SC09938698A	0.0	0.0	0.017	0.0	0.338	0.004	0.0	0.0	0.522
FN1	P02751	False	FINC_HUMAN		CPI-SC06364D669	0.018	0.645	1.428	0.147	0.0	0.016	0.013	0.0	0.693
SPP1	P10451	False	OSTP_HUMAN		CPI-SC07BE7830D	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.0	0.133
TNC	P24821	False	TENA_HUMAN		CPI-SC0BC542ACC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLAUR	Q03405	False	UPAR_HUMAN		CPI-SC0E9C058EB	0.0	0.054	0.002	0.034	0.0	0.0	0.032	0.0	0.043
PLA2G2A	P14555	False	PA2GA_HUMAN		CPI-SC01833C7FC	0.019	0.121	1.216	0.052	0.0	0.016	0.024	0.0	0.08
VCAM1	P19320	False	VCAM1_HUMAN		CPI-SC0A9EB628A	0.008	0.126	0.806	0.139	0.634	0.0	0.0	0.0	0.205
JAM2	P57087	False	JAM2_HUMAN		CPI-SC070D5A96F	0.088	0.516	0.397	0.02	0.0	0.0	0.044	0.0	0.018
FN1	P02751	False	FINC_HUMAN		CPI-SC0B4D7E0FF	0.018	0.645	1.428	0.147	0.0	0.016	0.013	0.0	0.693
VCAM1	P19320	False	VCAM1_HUMAN		CPI-SC08E97F7CA	0.008	0.126	0.806	0.139	0.634	0.0	0.0	0.0	0.205
MADCAM1	Q13477	False	MADCA_HUMAN		CPI-SC098B43B5A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC08B2AD7C6	0.018	0.645	1.428	0.147	0.0	0.016	0.013	0.0	0.693
CD40LG	P29965	False	CD40L_HUMAN		CPI-SC0C8B4C056	0.0	0.0	0.0	0.0	0.0	0.009	0.299	0.0	0.0
L1CAM	P32004	False	L1CAM_HUMAN		CPI-SC0592EC3D0	0.0	0.0	0.005	0.052	1.12	0.0	0.0	0.0	0.0
PLA2G2A	P14555	False	PA2GA_HUMAN		CPI-SC062C5C6C2	0.019	0.121	1.216	0.052	0.0	0.016	0.024	0.0	0.08
FBN1	P35555	False	FBN1_HUMAN		CPI-SC058F72F90	0.019	0.354	2.605	0.034	0.297	0.008	0.038	0.0	1.012
FN1	P02751	False	FINC_HUMAN		CPI-SC092C3E4DF	0.018	0.645	1.428	0.147	0.0	0.016	0.013	0.0	0.693
TNC	P24821	False	TENA_HUMAN		CPI-SC01195CB48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC096929DB0	0.018	0.645	1.428	0.147	0.0	0.016	0.013	0.0	0.693
VTN	P04004	False	VTNC_HUMAN		CPI-SC067AD890A	0.0	0.0	0.009	0.0	0.0	0.005	0.0	0.0	1.866
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SC0EEF3A379	0.039	0.305	0.61	0.0	0.862	0.005	0.012	0.0	0.55
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SC0A2FE9693	0.039	0.305	0.61	0.0	0.862	0.005	0.012	0.0	0.55
CDH1	P12830	False	CADH1_HUMAN		CPI-SC007890A1C	0.0	0.0	0.0	0.056	0.0	0.0	0.006	0.0	0.0
SPP1	P10451	False	OSTP_HUMAN		CPI-SC01AB9BED7	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.0	0.133
TNC	P24821	False	TENA_HUMAN		CPI-SC056BF6CBB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VCAM1	P19320	False	VCAM1_HUMAN		CPI-SC062D34C2A	0.008	0.126	0.806	0.139	0.634	0.0	0.0	0.0	0.205
THY1	P04216	False	THY1_HUMAN		CPI-SC0A05D3880	0.0	0.0	0.036	0.0	0.0	0.0	0.0	0.0	0.113
FCER2	P06734	False	FCER2_HUMAN		CPI-SC07312BD5C	0.788	0.0	0.005	0.0	0.0	0.0	0.0	1.191	0.0
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SC0B6D68FD5	0.058	0.179	0.214	0.436	0.0	0.0	0.092	0.0	0.119
F10	P00742	False	FA10_HUMAN		CPI-SC0C3E2D267	0.0	0.065	0.0	0.024	0.0	0.0	0.0	0.0	0.0
C3	P01024	False	CO3_HUMAN		CPI-SC0527EEE7A	0.0	0.0	0.022	0.529	0.0	0.0	0.012	0.0	0.0
JAM3	Q9BX67	False	JAM3_HUMAN		CPI-SC0F9DD28F3	0.0	0.123	0.183	0.028	1.231	0.0	0.0	0.0	1.06
THY1	P04216	False	THY1_HUMAN		CPI-SC0C6B54D7A	0.0	0.0	0.036	0.0	0.0	0.0	0.0	0.0	0.113
FCER2	P06734	False	FCER2_HUMAN		CPI-SC03446A95E	0.788	0.0	0.005	0.0	0.0	0.0	0.0	1.191	0.0
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SC0A9458008	0.058	0.179	0.214	0.436	0.0	0.0	0.092	0.0	0.119
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SC0F4AC5AA2	0.058	0.179	0.214	0.436	0.0	0.0	0.092	0.0	0.119
ICAM2	P13598	False	ICAM2_HUMAN		CPI-SC063BC3DDE	0.183	1.531	0.008	0.447	0.0	0.0	0.287	1.49	0.0
ICAM4	Q14773	False	ICAM4_HUMAN		CPI-SC092659F65	0.0	0.0	0.0	0.0	0.0	0.033	0.0	0.0	0.0
F11R	Q9Y624	False	JAM1_HUMAN		CPI-SC08923F7F7	0.0	1.047	0.007	0.028	0.0	0.0	0.0	0.0	0.023
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SC033E22B14	0.0	0.093	0.003	0.037	0.354	0.0	0.02	0.0	0.013
GDF11	O95390	False	GDF11_HUMAN		CPI-SC001669E22	0.0	0.036	0.057	0.0	0.0	0.0	0.041	0.0	0.217
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SC098C06330	0.507	0.647	0.103	0.786	0.428	0.008	0.858	0.763	0.234
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SC0D5CFA431	0.0	0.181	0.507	0.0	0.0	0.0	0.01	0.0	0.101
TGFB2	P61812	False	TGFB2_HUMAN		CPI-SC03DD946B2	0.0	0.423	0.403	0.0	0.532	0.0	0.016	0.0	0.238
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SC0984894BC	0.507	0.647	0.103	0.786	0.428	0.008	0.858	0.763	0.234
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SC0077CEB82	0.0	0.181	0.507	0.0	0.0	0.0	0.01	0.0	0.101
TGFB2	P61812	False	TGFB2_HUMAN		CPI-SC032246C72	0.0	0.423	0.403	0.0	0.532	0.0	0.016	0.0	0.238
NRG1	Q02297	False	NRG1_HUMAN		CPI-SC0E5218AA4	0.0	0.131	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IGF1	P05019	False	IGF1_HUMAN		CPI-SC0A68C5F13	0.01	0.185	1.954	0.84	0.0	0.012	0.022	0.0	1.18
IFNG	P01579	False	IFNG_HUMAN		CPI-SC09E5431A2	0.0	0.0	0.0	0.0	0.0	0.0	0.182	0.0	0.0
ARTN	Q5T4W7	False	ARTN_HUMAN		CPI-SC0273E24EB	0.0	0.0	0.052	0.0	0.0	0.0	0.006	0.0	0.0
CD47	Q08722	False	CD47_HUMAN		CPI-SC0EB8DC52F	0.87	1.098	1.057	0.736	0.434	0.131	0.925	1.191	0.465
TSLP	Q969D9	False	TSLP_HUMAN		CPI-SC090068F7B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CRLF2	Q9HC73	False	CRLF2_HUMAN		CPI-SC047CEF2DD	0.208	0.16	0.061	0.257	0.235	0.004	0.232	0.0	0.243
PDGFRA	P16234	True	PGFRA_HUMAN	PDGFR complex	CPI-SC033E22B14	0.0	0.007	1.18	0.0	0.0	0.004	0.012	0.0	0.047
PDGFRB	P09619	True	PGFRB_HUMAN	PDGFR complex	CPI-SC033E22B14	0.0	0.024	0.667	0.024	0.532	0.0	0.004	0.0	1.704
RET	P07949	True	RET_HUMAN	RET receptor 3	CPI-SC0273E24EB	0.042	0.0	0.008	0.0	0.0	0.0	0.039	0.0	0.0
GFRA3	O60609	True	GFRA3_HUMAN	RET receptor 3	CPI-SC0273E24EB	0.0	0.0	0.011	0.0	1.804	0.004	0.4	0.763	0.0
SIRPB1	O00241	True	SIRB1_HUMAN	SIRB1 complex	CPI-SC0EB8DC52F	0.106	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0
TYROBP	O43914	True	TYOBP_HUMAN	SIRB1 complex	CPI-SC0EB8DC52F	0.031	0.0	0.012	3.717	0.0	0.03	0.348	0.763	0.0
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_AVR2A	CPI-SC001669E22	0.07	0.094	0.086	0.272	0.0	0.004	0.075	0.0	0.045
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta receptor1	CPI-SC098C06330	0.07	0.094	0.086	0.272	0.0	0.004	0.075	0.0	0.045
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta receptor1	CPI-SC0D5CFA431	0.07	0.094	0.086	0.272	0.0	0.004	0.075	0.0	0.045
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta receptor1	CPI-SC03DD946B2	0.07	0.094	0.086	0.272	0.0	0.004	0.075	0.0	0.045
ACVR2A	P27037	True	AVR2A_HUMAN	TGFR_AVR2A	CPI-SC001669E22	0.027	0.13	0.218	0.043	0.297	0.0	0.164	0.0	0.136
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor1	CPI-SC098C06330	0.184	1.012	0.485	0.163	1.293	0.004	0.194	0.763	0.246
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor1	CPI-SC0D5CFA431	0.184	1.012	0.485	0.163	1.293	0.004	0.194	0.763	0.246
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor1	CPI-SC03DD946B2	0.184	1.012	0.485	0.163	1.293	0.004	0.194	0.763	0.246
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor2	CPI-SC0984894BC	0.184	1.012	0.485	0.163	1.293	0.004	0.194	0.763	0.246
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor2	CPI-SC0077CEB82	0.184	1.012	0.485	0.163	1.293	0.004	0.194	0.763	0.246
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor2	CPI-SC032246C72	0.184	1.012	0.485	0.163	1.293	0.004	0.194	0.763	0.246
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta receptor2	CPI-SC0984894BC	0.0	0.286	0.17	0.017	0.0	0.0	0.0	0.0	0.091
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta receptor2	CPI-SC0077CEB82	0.0	0.286	0.17	0.017	0.0	0.0	0.0	0.0	0.091
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta receptor2	CPI-SC032246C72	0.0	0.286	0.17	0.017	0.0	0.0	0.0	0.0	0.091
IL7R	P16871	True	IL7RA_HUMAN	TSLPR	CPI-SC090068F7B	0.0	0.01	0.0	0.185	0.0	0.0	0.782	1.72	0.0
IL7R	P16871	True	IL7RA_HUMAN	TSLPR	CPI-SC047CEF2DD	0.0	0.01	0.0	0.185	0.0	0.0	0.782	1.72	0.0
CRLF2	Q9HC73	True	CRLF2_HUMAN	TSLPR	CPI-SC090068F7B	0.208	0.16	0.061	0.257	0.235	0.004	0.232	0.0	0.243
CRLF2	Q9HC73	True	CRLF2_HUMAN	TSLPR	CPI-SC047CEF2DD	0.208	0.16	0.061	0.257	0.235	0.004	0.232	0.0	0.243
IFNGR1	P15260	True	INGR1_HUMAN	Type II IFNR	CPI-SC09E5431A2	0.209	0.957	0.767	1.016	0.651	0.008	0.783	0.0	0.347
IFNGR2	P38484	True	INGR2_HUMAN	Type II IFNR	CPI-SC09E5431A2	0.162	0.131	0.189	0.464	0.434	0.0	0.179	0.0	0.053
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC07E0348EF	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC05CE52A12	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0F7E26271	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0A8902C85	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0A0532ADC	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0CFF5E19D	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0DF641DAA	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC02017BE74	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0861656EC	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC04085F9F9	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0A54B5323	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0CA323AE3	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0092846B0	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC08AF9CA91	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
